Exercício: 2019;;;;;;;
Escopo: Municípios do Estado - AL;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;1.9.2.2.99.0.0 - Outras Restituições;siconfi-cor_RO1.9.2.2.99.0.0;27212,23
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.0.0.0.00.0.0 - Receitas de Capital;siconfi-cor_RO2.0.0.0.00.0.0;5637854,88
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.0.0.00.0.0 - Transferências de Capital;siconfi-cor_RO2.4.0.0.00.0.0;5637854,88
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO2.4.1.0.00.0.0;5610944,22
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios;siconfi-cor_RO2.4.1.8.00.0.0;5610944,22
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.1.8.04.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS - Bloco Investimentos na Rede de Serviços Públicos de Saúde;siconfi-cor_RO2.4.1.8.04.0.0;105480
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.1.8.04.1.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS destinados à Atenção Básica;siconfi-cor_RO2.4.1.8.04.1.0;105480
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.1.8.05.0.0 Transferências de Recursos Destinados a Programas de Educação;siconfi-cor_RO2.4.1.8.05.0.0;283692
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.1.8.10.0.0 Transferência de Convênios da União e de suas Entidades;siconfi-cor_RO2.4.1.8.10.0.0;5221772,22
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.1.8.10.9.0 - Outras Transferências de Convênios da União;siconfi-cor_RO2.4.1.8.10.9.0;5221772,22
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.3.0.00.0.0 - Transferências dos Municípios e de suas Entidades;siconfi-cor_RO2.4.3.0.00.0.0;26910,66
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.3.8.00.0.0 Transferências dos Municípios e de suas Entidades;siconfi-cor_RO2.4.3.8.00.0.0;26910,66
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.3.8.10.0.0 Transferências de Convênios dos Municípios e de suas Entidades;siconfi-cor_RO2.4.3.8.10.0.0;26910,66
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;2.4.3.8.10.1.0 - Transferências de Convênios dos Municípios destinados a Programas de Saúde;siconfi-cor_RO2.4.3.8.10.1.0;26910,66
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_ReceitasIntraOrcamentarias;5563690,7
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;7.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RO7.0.0.0.00.0.0;5563690,7
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;7.2.0.0.00.0.0 - Contribuições;siconfi-cor_RO7.2.0.0.00.0.0;5563690,7
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;7.2.1.0.00.0.0 - Contribuições Sociais;siconfi-cor_RO7.2.1.0.00.0.0;5563690,7
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;7.2.1.4.00.0.0 - Contribuições para o Regime Geral de Previdência Social - RGPS;siconfi-cor_RO7.2.1.4.00.0.0;5563690,7
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;7.2.1.4.01.0.0 - Contribuição Previdenciária da Empresa;siconfi-cor_RO7.2.1.4.01.0.0;5501715,38
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;7.2.1.4.49.0.0 - Contribuições para o Regime Geral de Previdência Social - RGPS - Parcelamentos;siconfi-cor_RO7.2.1.4.49.0.0;61975,32
Prefeitura Municipal de Coruripe - AL;2702306;AL;56562;Receitas Brutas Realizadas;TOTAL DAS RECEITAS (III) = (I + II);siconfi-cor_TotalReceitas;233688008,5
