Exercício: 2016;;;;;;;;
Escopo: Municípios do Estado - AL;;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta; Valor ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 202.236,48 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 3.415,87 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.2.01.13.00; R$ 32.650,36 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%);siconfi-cor_RO1.7.2.2.22.00.00; R$ 33.297,83 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.7.2.2.22.30.00 - Cota-Parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 artigo 9º;siconfi-cor_RO1.7.2.2.22.30.00; R$ 33.297,83 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.9.0.0.00.00.00 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.00.00; R$ 3.576,25 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.9.1.0.00.00.00 - Multas e Juros de Mora;siconfi-cor_RO1.9.1.0.00.00.00; R$ 14,14 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.9.1.9.00.00.00 - Multas de Outras Origens;siconfi-cor_RO1.9.1.9.00.00.00; R$ 14,14 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.9.2.0.00.00.00 - Indenizações e Restituições;siconfi-cor_RO1.9.2.0.00.00.00; R$ 394,00 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.9.2.2.00.00.00 - Restituições;siconfi-cor_RO1.9.2.2.00.00.00; R$ 394,00 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.9.2.2.99.00.00 - Outras Restituições;siconfi-cor_RO1.9.2.2.99.00.00; R$ 394,00 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.9.3.0.00.00.00 - Receita da Dívida Ativa;siconfi-cor_RO1.9.3.0.00.00.00; R$ 3.168,11 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária;siconfi-cor_RO1.9.3.1.00.00.00; R$ 3.168,11 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;1.9.3.1.11.00.00 - Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.9.3.1.11.00.00; R$ 3.168,11 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;2.0.0.0.00.00.00 - Receitas de Capital;siconfi-cor_RO2.0.0.0.00.00.00; R$ 658.316,02 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;2.2.0.0.00.00.00 - Alienação de Bens;siconfi-cor_RO2.2.0.0.00.00.00; R$ 18.873,39 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;2.2.1.0.00.00.00 - Alienação de Bens Móveis;siconfi-cor_RO2.2.1.0.00.00.00; R$ 18.873,39 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;2.4.0.0.00.00.00 - Transferências de Capital;siconfi-cor_RO2.4.0.0.00.00.00; R$ 639.442,63 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;2.4.7.0.00.00.00 - Transferências de Convênios;siconfi-cor_RO2.4.7.0.00.00.00; R$ 639.442,63 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades;siconfi-cor_RO2.4.7.1.00.00.00; R$ 639.442,63 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;2.4.7.1.99.00.00 - Outras Transferências de Convênios da União;siconfi-cor_RO2.4.7.1.99.00.00; R$ 639.442,63 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;7.0.0.0.00.00.00 - Receitas Correntes Intraorçamentárias;siconfi-cor_RI7.0.0.0.00.00.00; R$ 2.954.505,89 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;7.2.0.0.00.00.00 - Receitas de Contribuições Intraorçamentárias;siconfi-cor_RI7.2.0.0.00.00.00; R$ 2.954.505,89 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;7.2.1.0.00.00.00 - Contribuições Sociais Intraorçamentárias;siconfi-cor_RI7.2.1.0.00.00.00; R$ 2.954.505,89 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;7.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público Intraorçamentárias;siconfi-cor_RI7.2.1.0.29.00.00; R$ 2.626.897,28 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;7.2.1.0.29.01.00 - Contribuição Patronal de Servidor Ativo Civil para o Regime Próprio Intraorçamentária;siconfi-cor_RI7.2.1.0.29.01.00; R$ 2.626.897,28 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Receitas Brutas Realizadas;7.2.1.0.99.00.00 - Outras Contribuições Sociais Intraorçamentárias;siconfi-cor_RI7.2.1.0.99.00.00; R$ 327.608,61 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;Total Receitas;siconfi-cor_TotalReceitas; R$ 4.460.881,62 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 4.460.881,62 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00; R$ 4.460.881,62 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 4.460.881,62 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00; R$ 3.356.937,30 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00; R$ 3.352.084,38 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00; R$ 3.350.381,98 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 1.702,40 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 4.852,92 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 1.103.944,32 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 1.103.944,32 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 1.062.813,74 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 40.447,36 ;
Prefeitura Municipal de Colônia Leopoldina - AL;2702108;AL;21636;Deduções - FUNDEB;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 683,22 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;Total Receitas;siconfi-cor_TotalReceitas; R$ 48.448.425,44 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00; R$ 47.388.138,21 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00; R$ 2.547.330,77 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00; R$ 1.933.643,44 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00; R$ 1.266.339,79 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.1.1.2.02.00.00; R$ 61.204,30 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00; R$ 1.154.707,29 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;siconfi-cor_RO1.1.1.2.04.31.00; R$ 1.154.707,29 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00; R$ 50.428,20 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00; R$ 667.303,65 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00; R$ 667.303,65 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00; R$ 55.285,02 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.00.00; R$ 47.144,58 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.00.00; R$ 8.140,44 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.2.2.28.00.00 - Taxa de Cemitérios;siconfi-cor_RO1.1.2.2.28.00.00; R$ 1.409,14 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.2.2.90.00.00 - Taxa de Limpeza Pública;siconfi-cor_RO1.1.2.2.90.00.00; R$ 6.731,30 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.3.0.00.00.00 - Contribuição de Melhoria;siconfi-cor_RO1.1.3.0.00.00.00; R$ 558.402,31 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.1.3.0.99.00.00 - Outras Contribuições de Melhoria;siconfi-cor_RO1.1.3.0.99.00.00; R$ 558.402,31 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00; R$ 1.494.794,66 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.2.1.0.00.00.00 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.00.00; R$ 1.494.794,66 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;siconfi-cor_RO1.2.1.0.29.00.00; R$ 1.494.794,66 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.07.00; R$ 1.494.794,66 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00; R$ 162.478,95 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00; R$ 162.478,95 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.5.00.00.00; R$ 122.137,81 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor;siconfi-cor_RO1.3.2.8.00.00.00; R$ 40.341,14 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00; R$ 43.159.608,61 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00; R$ 43.153.608,61 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00; R$ 25.588.586,42 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00; R$ 17.973.240,75 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00; R$ 17.970.174,32 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00; R$ 3.066,43 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.1.22.00.00; R$ 154.783,19 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.22.30.00 - Cota-Parte Royalties ¿ Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89;siconfi-cor_RO1.7.2.1.22.30.00; R$ 114.093,67 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.2.1.22.70.00; R$ 40.689,52 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;siconfi-cor_RO1.7.2.1.33.00.00; R$ 5.807.199,81 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.2.1.34.00.00; R$ 431.061,03 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE;siconfi-cor_RO1.7.2.1.35.00.00; R$ 1.192.670,42 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00; R$ 16.142,64 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.1.99.00.00 - Outras Transferências da União;siconfi-cor_RO1.7.2.1.99.00.00; R$ 13.488,58 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00; R$ 4.416.336,78 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00; R$ 3.674.814,61 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00; R$ 3.316.669,90 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00; R$ 323.184,46 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.2.01.04.00; R$ 4.322,13 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.2.01.13.00; R$ 30.638,12 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%);siconfi-cor_RO1.7.2.2.22.00.00; R$ 6.442,97 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.2.22.30.00 - Cota-Parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 artigo 9º;siconfi-cor_RO1.7.2.2.22.30.00; R$ 6.442,97 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo;siconfi-cor_RO1.7.2.2.33.00.00; R$ 735.079,20 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.4.00.00.00 - Transferências Multigovernamentais;siconfi-cor_RO1.7.2.4.00.00.00; R$ 13.148.685,41 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.01.00.00; R$ 10.660.936,61 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.02.00.00; R$ 2.487.748,80 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.6.0.00.00.00 - Transferências de Convênios;siconfi-cor_RO1.7.6.0.00.00.00; R$ 6.000,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades;siconfi-cor_RO1.7.6.2.00.00.00; R$ 6.000,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.7.6.2.99.00.00 - Outras Transferências de Convênios dos Estados;siconfi-cor_RO1.7.6.2.99.00.00; R$ 6.000,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.9.0.0.00.00.00 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.00.00; R$ 23.925,22 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.9.2.0.00.00.00 - Indenizações e Restituições;siconfi-cor_RO1.9.2.0.00.00.00; R$ 20.070,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.9.2.2.00.00.00 - Restituições;siconfi-cor_RO1.9.2.2.00.00.00; R$ 20.070,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.9.2.2.99.00.00 - Outras Restituições;siconfi-cor_RO1.9.2.2.99.00.00; R$ 20.070,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.9.3.0.00.00.00 - Receita da Dívida Ativa;siconfi-cor_RO1.9.3.0.00.00.00; R$ 3.855,22 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária;siconfi-cor_RO1.9.3.1.00.00.00; R$ 3.855,22 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;1.9.3.1.11.00.00 - Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.9.3.1.11.00.00; R$ 3.855,22 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;2.0.0.0.00.00.00 - Receitas de Capital;siconfi-cor_RO2.0.0.0.00.00.00; R$ 290,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;2.4.0.0.00.00.00 - Transferências de Capital;siconfi-cor_RO2.4.0.0.00.00.00; R$ 290,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;2.4.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO2.4.2.0.00.00.00; R$ 290,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;2.4.2.1.00.00.00 - Transferências da União;siconfi-cor_RO2.4.2.1.00.00.00; R$ 290,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;2.4.2.1.99.00.00 - Outras Transferências da União;siconfi-cor_RO2.4.2.1.99.00.00; R$ 290,00 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;7.0.0.0.00.00.00 - Receitas Correntes Intraorçamentárias;siconfi-cor_RI7.0.0.0.00.00.00; R$ 1.059.997,23 ;
Prefeitura Municipal de Batalha - AL;2700706;AL;18496;Receitas Brutas Realizadas;7.2.0.0.00.00.00 - Receitas de Contribuições Intraorçamentárias;siconfi-cor_RI7.2.0.0.00.00.00; R$ 1.059.997,23 ;
